Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6,Agent 7,Agent 8,Agent 9,Agent 10
-355.2607332313622,-216.0187758066699,-150.83898113583697,-108.91098751550334,-310.4204809497248,-119.08719721568394,-333.2502800458043,-273.2978962731454,-133.46306870178307,-364.6652427900957
-267.47164168677807,-338.04609290562075,-111.30630715779279,-196.92208512716,-88.1975981228252,-234.58388045677,-79.19726820736312,-413.8464537552283,-117.59699864155122,-235.38494178163495
-252.14792671266926,-320.7432667684101,-393.71723363543805,-224.73653278367286,-379.7768128805798,-44.05398521239431,-367.3844665102239,-131.90478689867984,-194.2176570005838,-272.9796427685592
-417.34975128573296,-116.98389308188722,-340.1387841643045,-123.1477921953571,-437.35804421791926,-17.508344505584176,-63.975214735504856,-147.3005874909112,-464.4656282568319,-147.02700080834904
-389.98057041145256,-85.0841388712921,-316.04619555978496,-88.34624967050487,-74.98815777861253,-53.4161630272839,-323.1429042270835,-91.69763190018195,-271.8958672321593,-65.53041256396537
-217.6073541533924,-273.9586162893785,-98.88147090139174,-156.25780848427536,-105.69583926229294,-68.12938617081653,-361.58331721276306,-434.4164502195277,-171.707075006865,-85.66330353155503
-55.712998366300184,-75.97097454574686,-85.0635045422191,-114.45634622753954,-239.29928708597987,-185.94691028189183,-116.92177638982757,-226.41246784744695,-332.04741699546366,-83.4393745634882
-387.97649006353805,-156.5792595872636,-84.97002093472202,-170.5723591333745,-87.57088459605191,-59.811218184910516,-146.38590919671816,-127.71773299374573,-331.2709029271557,-109.72253194970229
-357.916441324349,-72.33371241494072,-127.27403873922331,-280.50477303760414,-164.30778332229474,-197.7628735786026,-325.045220865555,-140.87062542429493,-125.09603902322709,-99.01565078100695
-261.86910980521725,-420.09073738314004,-5.751541473102051,-155.61378574254115,-299.396612497088,-107.26711185722374,-424.7726020317415,-92.51602058586876,-399.86853653500435,-114.77662512188127
-251.19585281955,-96.73207921092285,-128.67892978027703,-251.8704292544293,-121.29863941554285,-298.24253047099876,-249.20517690674654,-177.74291709772004,-92.72606544104994,-258.1774509523785
-106.90290106158203,-50.282501552270546,-137.6763423312155,-235.88159682193447,-155.8241516480316,-40.61245169948452,-372.95430916804963,-165.6150301870852,-373.2649560555755,-65.2469941564203
-651.2159965923234,-86.43438604637947,-141.21196183217438,-459.3639515512012,-11.653868296947252,-66.83884546831321,-245.0824412074881,-209.40791778191584,-65.93875523207814,-254.18166160912276
-315.8602615003685,-109.03506600634516,-197.82064374158614,-92.82722790264857,-210.42225009837222,-302.2286296471169,-443.2945584318058,-73.36560823180282,-280.0580450240421,-94.69735525657256
-334.32633738087054,-116.54686626593075,-240.1311430067919,-92.57988189239917,-199.57902949706948,-47.78321779104649,-136.62091763105627,-225.0520769552076,-106.75185231893713,-48.323088052170746
-515.6617426528387,-94.00358061856308,55.29945922735371,-187.77596673644544,-73.32182466925332,-21.652857655776984,-92.44348126956014,-169.8346077427427,-344.66239899814593,-28.853637810890675
-534.4808697117177,-146.91069223291123,-176.6819359345918,-141.94676623236774,-136.3522276265262,-142.85890719448608,-234.11915857457547,-176.7434581519172,-89.5046340889807,-48.50572916796868
-381.36622366033686,-137.91473920927442,-209.59437922960302,-185.62492548754122,-360.8794488672471,-5.293593925911679,-378.8670330767845,-244.63907023549905,-116.13398768614604,-32.07955593031653
-74.3883977280203,-68.56146815335404,-163.22564231429715,-619.1497131930797,-418.5612220549815,-128.3362969629017,-370.4152610775073,-85.21206208861635,-94.04103651116529,-139.03645099953172
-78.88711241177585,-267.8378866670078,-92.48371969031538,-72.90582565118761,-512.4654054265063,-260.9959972282684,-314.68647249638616,-79.24176681325089,-377.467213371021,-16.165626882777545
-91.09099883532089,-481.64368194977715,-419.9744455501143,-71.9541541822517,-486.91133421884734,-127.38810030132873,-319.6304298021995,-239.07001256858013,-95.42649385805628,-209.95560427662014
-167.67640047593915,-180.5418946497078,-201.23519002985242,-138.84457012817603,-455.6882161875537,-63.43253235342564,-179.0719130186871,-161.34493084424048,-237.96583094140144,-13.285230293515667
-102.73691897679358,-51.55499438838589,-316.012345321833,-423.52007574586776,-465.90106914074255,1.27450888580492,-58.89215619800031,-116.93387479705692,-301.81388269796713,-362.91526071268186
-145.89621491555,-488.35653299210827,-193.95927898929182,26.671383089879257,-237.25001404053552,-27.382193079951605,-92.73639050844203,-203.34490455839298,-230.06482080984526,-248.06404210344377
-507.2017576971257,-364.45409282494535,-100.43175233526144,-71.34420006891665,-127.07852391816861,-180.64810518877363,70.48600879709524,-314.25808646226267,-78.94524006261514,-158.32542221683272
-633.9319390798081,-202.96699159498706,-114.19568852951073,-440.426717718248,-518.0693363232612,-148.24550426735442,-97.56378651131597,-253.3536116979834,-85.06005183706925,-16.01864068553067
-189.33809777137594,-248.61647916519087,-36.97649607988251,-119.2822184305363,-22.61863724091515,1.9870429090106256,-161.4096826666413,-46.038248797206855,-414.3732075064801,-113.58787687006796
-227.2526182182668,-229.4240911402117,-262.24605049964674,-345.2112487858369,-322.1957048485958,3.023343148610266,-95.513652620897,-64.79336627233451,-311.2635207073679,-68.27122927010134
-58.73540594473067,-114.4991571588414,-116.20326986900207,-403.5712594454075,-101.56909800897662,-21.759361048215254,-118.8636100914426,-132.47355241938354,-96.14719507450005,-120.63127600938891
-159.77107370996924,-107.52549533850119,-104.7725647666276,-523.7500424852685,-223.83760769460474,-292.87798957048557,-51.95546962066467,-157.2839822773098,-82.27711017806172,-50.883769844846476
-47.264571354370446,-208.58760317778444,-122.62440418247556,-512.984267735309,-344.9149685601953,-81.60024926687026,-434.4473937458437,-131.85417342779158,-270.17115726162393,-19.050279818264684
-158.51236927199034,-167.9628197538608,-113.20442032762335,-114.11209472326269,-65.53957029723254,-241.25311627250804,-121.92312051112577,-533.7339493726671,-59.00886685603959,-6.278029304658148
-293.45546949604244,-124.28032812868804,-116.33285881957593,-108.09511971777077,-484.7541129056499,-60.13926181863909,-103.87602041741161,-161.37018154131266,-149.48279121452663,-32.83174590495301
-275.70019988793405,-108.1696315589094,-81.11219883885686,-125.46795602694095,-368.38069820995895,-120.53888469180173,-191.05812676155676,-92.13236917308761,-158.27748476937714,-98.67530637115381
-296.13626911350735,-475.754498642293,-302.31445826646166,-537.26117741395,-263.9524463524224,-119.82038667729182,-227.1158873731007,-77.84127015004405,-82.39509396657897,-215.6634678659225
-324.1339249285088,-238.8364273672228,-106.4026072292737,-94.84997821532572,-59.70805605628553,-53.01468304606547,-113.85641038291644,-378.51586810097916,-99.6091685139369,-100.41075964685695
-372.83521443897615,-101.87207511401995,-89.79074881769101,-134.1438031434858,-140.89288162195305,-28.28658514197906,-113.41346802009204,-55.612189470541125,-492.59525337297725,-53.93999691891929
-65.80152020163263,-99.61620268822011,-117.41078143024382,-102.25437695805486,-171.80876899510037,-18.56035959616574,-275.99460487940576,-105.80309109297855,-78.81624661984893,-25.43042276155272
-125.82400045821961,-363.5727477608874,-206.86206206507245,-375.12589953116765,-255.9739760840122,-123.08189906124416,-71.92424597967113,-153.80737157467442,-243.9176352129122,-6.894229711072569
-209.16606080777598,-88.76263604149531,-129.79432687575593,-229.36445494214797,-371.7988009152506,-48.4803659086833,-231.36201046161952,-371.68524735072424,-169.9762204753904,-106.10881958261328
-100.03023901427893,-56.52425599973207,-225.05210813512213,-70.23483512750663,-445.3832607241774,-106.09426889228287,-222.61268132748262,-547.6545568680085,-101.01194293823843,-164.107016693685
-76.31274399577448,-120.59516004701774,-284.22289221480276,-161.65285030085664,-134.97933510674227,-77.385236193358,-91.64873472844975,-138.3493816624829,-79.03236880720529,43.244021236951156
-353.4020419347918,-251.40103170923848,-284.81842492773427,-532.7938105983388,-152.39167736977882,-75.63054078641153,-101.63461533857709,-86.265814179398,-63.39324430694073,-134.0795255431076
-63.95753476208022,-389.6443295399703,-225.23260050185053,-108.58414421436127,-82.97199244255962,25.02004077898542,-129.29337893561424,-238.30605538126485,-121.73137746898261,-122.4750187819255
-401.8719812937873,-100.41536246368655,-90.36767411428048,-439.88158029080336,-113.05402249345028,-250.98973125786856,-344.4315127037627,-207.66046902771959,-280.45044142822917,-202.343667383366
-64.58424621719536,-100.83768294215508,-342.5156042604965,-492.0683471641816,-358.4777017436598,17.595860409777856,-189.7406164041128,-123.31703897138608,-327.2456307763646,6.352660934940175
-481.2892084602833,-103.56834574552644,-113.6340722474411,-446.8177715573051,-187.03147349168148,-95.44479882406809,-175.47138122051194,-181.235422301178,-106.17238154999156,-339.598966694719
-237.35675320213895,-114.11156458626719,-231.9579296715851,-10.179320880652682,-83.15958690928625,-131.32998679311095,-398.48027864160025,-143.3812480057328,-242.4859476000232,-107.50115765418379
-339.1653143344463,-106.3555032443271,-134.68067003550516,-99.31536625125487,-160.93833345847708,-69.42389649410707,-241.45483984845197,-426.4190722467004,-125.34575637459105,-41.9521873681132
-97.02082024438415,-104.63196597529584,-416.1273599768773,-84.16462221389085,-85.80816819087013,18.0041030690226,-206.59015167107077,-94.39109373324624,-221.31288583607522,1.3839367005584364
-172.48246782942917,-157.78305338324768,-116.16415511702627,-313.98339465806447,-97.81678252018254,-11.017988308398246,-435.034507819172,-312.4546597913587,-291.9892050529463,-61.74424183010833
-269.3647096339005,-291.68826119926985,-153.7671689662568,-95.3597498903691,-372.4823612151434,-7.750112605835824,-149.95953720041706,-343.6157057466429,-89.6666696694899,-123.72740354938044
-417.6173344450958,-470.5992157588546,-371.99972710485616,-106.38216214663814,-263.6380316765518,2.538538142495142,-458.0631732716419,-112.42366433546152,-90.71096150242903,-133.3224309657754
-378.02448487951244,-361.27918784089974,-191.54460619764149,-155.83305341469014,-126.0896187951294,-18.63182508581822,-135.13274300729182,-88.58033789253528,-105.96823751604906,-60.4452692731332
-367.0632369560289,-131.3961937924202,-62.01260431385031,-109.5524044286551,-122.27467902527329,-109.42557210300342,-208.54358429467152,-129.16453502942224,-367.2920415120536,-128.72191482713387
-89.01100441011984,-50.62088754359013,-191.67248161737712,-122.53195055651888,-474.9941882619805,-172.72514971725184,-201.8211560854116,-162.56818255512064,-125.96743251457335,-85.87742928215616
-65.63222968322818,-303.21812075931314,-146.56550501972634,-228.3514461617627,-192.0077224642559,-44.03534363201878,-452.7133061632634,-313.8240367459758,-81.2316769950223,-52.714844778558586
-190.82450788146753,-159.5890853571151,-146.35066919052298,-232.90109031613983,-132.2226530990228,10.355562525325396,-121.602427993894,-168.54880216637676,-59.81443249464966,-454.57030533074783
-100.51485187146129,-79.54812123377482,-158.2987090725445,-99.48233931806115,-492.76846484812523,-66.1582716525726,-238.9449696254525,-155.98179271992632,-83.53133401389948,-224.42883454845924
-62.197988729931744,-405.5532083661884,-171.8797453835907,-322.52443616075624,-73.5875417114852,22.626126957297416,-135.73652561226277,-235.44755450078245,-139.22641622484315,-129.85326696489088
-476.26488588802084,-287.1819577371234,-81.2907621853942,-317.166555866149,-85.86109138770428,-124.68876935499233,-320.5702477749238,-421.7578261289833,-266.8276389796473,-178.27665448081385
-422.74092643494026,-131.509583031015,-89.10381317657404,-69.10090657210296,-160.05885654561004,-39.93416867015972,-305.3618700934218,-403.61365587377185,-82.5672495489927,-146.85150364549264
-322.55702098100664,-246.11694821409324,-382.28701087695015,-273.261267168467,-109.93508301411262,-16.119193936834154,-106.52977527330053,-174.79843685420855,-205.34707438345845,-180.9207552368468
-76.9111817935291,-94.31334152687005,-160.62216665432237,-375.11540648219125,-140.76340059129728,-108.5783150325969,-221.50386504242118,-256.21415291369544,-82.44192377657552,-381.0676790841605
-415.9548728909761,-92.30656005078484,-159.13573461808488,12.134301336398337,-136.6880614977046,3.3032891504547752,-97.89790981560618,-262.5240058355463,-104.77269029427788,-166.2257797116116
-398.02610788413034,-90.49584562554988,-155.70619893413777,-111.72603569292119,-381.19683071195055,-2.4116677941289195,-410.6616177770519,-349.6512104184307,-103.81349497109568,-190.11386839389024
-125.22136724051676,-107.03233126207648,-280.0651804460672,-400.25076192077654,-128.93254833858782,-17.005011811507913,-407.6198667144853,-55.85114171372508,-229.83731462710927,-309.4996558201501
-99.08136590259578,-156.73873152793547,-141.99105672513434,-426.402167458869,-367.4505093899117,-160.02107780019742,-65.6917912994858,-165.59406723222492,-267.22581680684243,-70.86231941194555
-312.96778945017115,-114.50045100570354,10.8780911856622,-430.9064370418514,-237.3288122714324,-191.3748614491771,-115.35054645436455,-221.58730486374168,-170.34122478590064,-376.49697838533024
-334.3390575869056,-99.38437234254914,-119.5975487252875,-108.85639848837252,-148.37498332150727,17.575129049094425,-121.04765517072441,-339.5083888542242,-68.3312126206122,-235.1294928020616
-122.99309985554603,-134.81246416077408,-223.56021470845258,-293.9507392423983,-273.83782935306664,-101.2621352131344,-114.22265080473596,-87.99150591054695,-125.41300468710519,-145.70427133703194
-98.06444386272715,-239.76309193654677,-121.62008097452546,-249.03074905101764,-96.58879881905405,-12.92935143916328,-436.1085514811613,-239.00610578456212,-294.27268473990284,-148.4038000980113
-452.65683075852434,-307.6050532949047,-134.14494968773465,-364.50069723392465,-54.33703041732216,-4.752394229888793,-127.57859331917028,-338.8954764048013,-169.1953385819812,7.5452471474416996
-51.2141558057388,-284.2974989795805,-69.04160343735533,-538.0868078475655,-215.20985328637073,10.810113065798555,-461.22325766616353,-373.7825547625404,-92.48750259265837,45.804174374686994
-224.6362035432632,-92.4429254174474,-174.39196228534936,-483.5216808362795,-216.95827559501674,8.033133817428947,-47.10279958419834,-103.63267006602119,-94.03021175858409,-95.35427525486281
-206.2659646901593,-78.16080151074252,-257.10272770463115,-137.56158348582014,-118.65466839912423,62.07848178897524,-275.3792928971724,-98.18017953399045,-147.4962431453821,-34.172283160231
-160.44335073749141,-337.99791041515095,-132.3105775703723,-534.9901254076723,-381.87390792330353,1.8992078784657516,-177.53598086411867,-59.06833319785626,-356.58056076311914,-301.00489053541196
-421.9621300392056,-127.60229321003708,-152.34818271348252,-533.9730750285667,-75.72160916990259,-163.29260114745495,-131.70177265298884,-146.24908152173958,-322.874408171108,-76.9866266863243
